Map,MeaPower,UncerMeaPower,CondTempInF,EvapTempInF,EstPower,UncerOverall,UncerInput,UncerOutput,UncerTrain,UncerDev,UncerCov,PowerDiff,Skewness,MinNormDistance,MinFDistance
All,4.95987e+03,3.05445e+01,1.30067e+02,5.50228e+01,4.96043e+03,4.95740e+01,3.05675e+01,3.20271e+01,1.88843e+01,1.08230e+01,4.87044e+00,5.60556e-01,2.71963e+00,1.00594e-03,7.08911e-02
All,2.21531e+03,1.42598e+01,1.39985e+02,3.43923e-03,2.22627e+03,3.36832e+01,2.31834e+01,1.43739e+01,1.55283e+01,1.08230e+01,5.67539e+00,1.09661e+01,3.65852e+00,2.19347e-04,1.54039e-02
All,2.50934e+03,1.64776e+01,1.40082e+02,5.02759e+00,2.51617e+03,3.30644e+01,2.34738e+01,1.62457e+01,1.19449e+01,1.08230e+01,4.30103e+00,6.83282e+00,3.44571e+00,6.63092e-02,4.97309e+00
All,2.80071e+03,1.82013e+01,1.39965e+02,9.96801e+00,2.79356e+03,3.35201e+01,2.38070e+01,1.80366e+01,1.01036e+01,1.08230e+01,3.50410e+00,-7.15244e+00,2.58080e+00,6.56576e-04,4.73738e-02
All,3.07392e+03,1.98220e+01,1.40047e+02,1.50284e+01,3.07362e+03,3.47301e+01,2.43232e+01,1.98449e+01,9.66936e+00,1.08230e+01,3.17945e+00,-2.99860e-01,1.72436e+00,6.62908e-02,4.97178e+00
All,3.34365e+03,2.20115e+01,1.39897e+02,2.00095e+01,3.34232e+03,3.62251e+01,2.49431e+01,2.15797e+01,9.87682e+00,1.08230e+01,3.11837e+00,-1.32594e+00,1.48031e+00,1.48111e-03,1.03733e-01
All,3.61271e+03,2.30166e+01,1.40002e+02,2.49652e+01,3.60931e+03,3.80204e+01,2.58769e+01,2.33035e+01,1.02818e+01,1.08230e+01,3.16653e+00,-3.39915e+00,1.50777e+00,6.62031e-02,4.96523e+00
All,3.87485e+03,2.70722e+01,1.40046e+02,2.99992e+01,3.87751e+03,3.97605e+01,2.67291e+01,2.50352e+01,1.05945e+01,1.08230e+01,3.21146e+00,2.65786e+00,1.52678e+00,6.61044e-04,4.62740e-02
All,4.14346e+03,2.64463e+01,1.40050e+02,3.50215e+01,4.14312e+03,4.16033e+01,2.77764e+01,2.67501e+01,1.07865e+01,1.08230e+01,3.20138e+00,-3.42283e-01,1.46709e+00,6.63839e-02,4.97876e+00
All,4.40222e+03,2.65499e+01,1.39945e+02,4.00083e+01,4.40434e+03,4.34920e+01,2.88456e+01,2.84366e+01,1.11242e+01,1.08230e+01,3.15552e+00,2.11554e+00,1.41315e+00,7.92741e-04,5.55722e-02
All,4.66926e+03,2.95774e+01,1.39930e+02,4.50111e+01,4.66871e+03,4.57081e+01,2.99993e+01,3.01435e+01,1.23707e+01,1.08230e+01,3.23416e+00,-5.54054e-01,2.04205e+00,6.65259e-02,4.98937e+00
All,4.94308e+03,3.24220e+01,1.40069e+02,4.99648e+01,4.93581e+03,4.86941e+01,3.13451e+01,3.18681e+01,1.55410e+01,1.08230e+01,3.79009e+00,-7.26584e+00,3.00739e+00,1.09591e-03,7.77482e-02
All,5.19754e+03,3.56190e+01,1.40042e+02,5.50569e+01,5.20934e+03,5.29398e+01,3.26757e+01,3.36341e+01,2.14317e+01,1.08230e+01,5.21623e+00,1.17954e+01,3.38400e+00,6.74280e-02,5.05707e+00
All,2.91814e+03,1.87776e+01,1.49997e+02,1.00218e+01,2.91457e+03,4.08936e+01,2.74710e+01,1.88179e+01,2.01318e+01,1.08230e+01,6.41014e+00,-3.57751e+00,3.61903e+00,2.94135e-04,2.20287e-02
All,3.21055e+03,2.07959e+01,1.49956e+02,1.49244e+01,3.20466e+03,4.09086e+01,2.81002e+01,2.06909e+01,1.75955e+01,1.08230e+01,5.38916e+00,-5.89591e+00,3.33258e+00,6.56611e-02,4.92455e+00
All,3.49562e+03,2.25479e+01,1.50021e+02,1.99697e+01,3.49991e+03,4.19344e+01,2.89440e+01,2.25972e+01,1.64241e+01,1.08230e+01,4.81898e+00,4.28461e+00,2.93448e+00,5.03832e-04,3.69060e-02
All,3.79227e+03,2.47504e+01,1.49923e+02,2.49916e+01,3.78622e+03,4.33137e+01,2.98003e+01,2.44458e+01,1.59076e+01,1.08230e+01,4.49796e+00,-6.04732e+00,2.67244e+00,1.10366e-03,7.73153e-02
All,4.06691e+03,2.46765e+01,1.50045e+02,2.99948e+01,4.07305e+03,4.50403e+01,3.06369e+01,2.62977e+01,1.61778e+01,1.08230e+01,4.42507e+00,6.13451e+00,2.50432e+00,6.66010e-02,4.99505e+00
All,4.34865e+03,2.84780e+01,1.49981e+02,3.50103e+01,4.35420e+03,4.69458e+01,3.16498e+01,2.81129e+01,1.65995e+01,1.08230e+01,4.37960e+00,5.55079e+00,2.50784e+00,3.10390e-04,2.20420e-02
All,4.62651e+03,2.88657e+01,1.50015e+02,3.99941e+01,4.63485e+03,4.90617e+01,3.26028e+01,2.99249e+01,1.76545e+01,1.08230e+01,4.44806e+00,8.34014e+00,2.79779e+00,2.30129e-04,1.62476e-02
All,4.92790e+03,3.13201e+01,1.50022e+02,4.49615e+01,4.91384e+03,5.16670e+01,3.37338e+01,3.17263e+01,1.96378e+01,1.08230e+01,4.70883e+00,-1.40594e+01,3.47164e+00,6.61544e-02,4.96157e+00
All,5.20628e+03,3.36486e+01,1.50004e+02,5.00376e+01,5.19919e+03,5.50354e+01,3.48196e+01,3.35686e+01,2.33032e+01,1.08230e+01,5.42760e+00,-7.09375e+00,4.19793e+00,5.04047e-04,3.77767e-02
All,5.47873e+03,3.45050e+01,1.49983e+02,5.49930e+01,5.47961e+03,5.96744e+01,3.59982e+01,3.53791e+01,2.91436e+01,1.08230e+01,6.85517e+00,8.77341e-01,4.52409e+00,2.58677e-04,1.82786e-02
