Map,MeaPower,UncerMeaPower,CondTempInF,EvapTempInF,EstPower,UncerOverall,UncerInput,UncerOutput,UncerTrain,UncerDev,UncerCov,PowerDiff,Skewness,MinNormDistance,MinFDistance
All,4.95987e+03,3.05445e+01,1.30067e+02,5.50228e+01,4.95911e+03,4.97858e+01,3.06347e+01,3.19343e+01,1.86551e+01,1.20656e+01,5.17260e+00,-7.60667e-01,2.86759e+00,1.06194e-03,7.08911e-02
All,2.21531e+03,1.42598e+01,1.39985e+02,3.43923e-03,2.22666e+03,4.31170e+01,2.32819e+01,1.43386e+01,2.89739e+01,1.20656e+01,1.12411e+01,1.13572e+01,2.93800e+00,9.99314e-02,4.99658e+00
All,2.50934e+03,1.64776e+01,1.40082e+02,5.02759e+00,2.51745e+03,3.56753e+01,2.35304e+01,1.62111e+01,1.63919e+01,1.20656e+01,6.47848e+00,8.11018e+00,3.46990e+00,1.29500e-03,8.65252e-02
All,2.80071e+03,1.82013e+01,1.39965e+02,9.96801e+00,2.79519e+03,3.41697e+01,2.38280e+01,1.79997e+01,1.06411e+01,1.20656e+01,4.12243e+00,-5.52582e+00,2.77919e+00,8.11510e-04,4.73738e-02
All,3.07392e+03,1.98220e+01,1.40047e+02,1.50284e+01,3.07521e+03,3.51964e+01,2.43149e+01,1.98029e+01,9.84468e+00,1.20656e+01,3.59482e+00,1.28551e+00,1.47295e+00,8.79950e-04,5.49312e-02
All,3.34365e+03,2.20115e+01,1.39897e+02,2.00095e+01,3.34356e+03,3.67233e+01,2.49144e+01,2.15309e+01,1.02722e+01,1.20656e+01,3.63260e+00,-9.10386e-02,1.47536e+00,1.48780e-03,1.03733e-01
All,3.61271e+03,2.30166e+01,1.40002e+02,2.49652e+01,3.61002e+03,3.84265e+01,2.58370e+01,2.32468e+01,1.04927e+01,1.20656e+01,3.59928e+00,-2.69232e+00,1.41932e+00,6.95925e-04,3.48216e-02
All,3.87485e+03,2.70722e+01,1.40046e+02,2.99992e+01,3.87759e+03,4.01002e+01,2.66880e+01,2.49698e+01,1.06877e+01,1.20656e+01,3.53230e+00,2.74018e+00,1.31109e+00,9.99861e-02,4.99941e+00
All,4.14346e+03,2.64463e+01,1.40050e+02,3.50215e+01,4.14260e+03,4.19680e+01,2.77439e+01,2.66764e+01,1.10367e+01,1.20656e+01,3.54552e+00,-8.61737e-01,1.32095e+00,8.29299e-04,5.40984e-02
All,4.40222e+03,2.65499e+01,1.39945e+02,4.00083e+01,4.40335e+03,4.38488e+01,2.88324e+01,2.83554e+01,1.13548e+01,1.20656e+01,3.58765e+00,1.12282e+00,1.45284e+00,8.02379e-04,5.55722e-02
All,4.66926e+03,2.95774e+01,1.39930e+02,4.50111e+01,4.66748e+03,4.58429e+01,3.00165e+01,3.00563e+01,1.17844e+01,1.20656e+01,3.57010e+00,-1.78129e+00,1.45908e+00,1.02043e-03,7.05954e-02
All,4.94308e+03,3.24220e+01,1.40069e+02,4.99648e+01,4.93470e+03,4.85264e+01,3.14040e+01,3.17771e+01,1.40857e+01,1.20656e+01,3.85121e+00,-8.37318e+00,2.54358e+00,9.93008e-02,4.96528e+00
All,5.19754e+03,3.56190e+01,1.40042e+02,5.50569e+01,5.20880e+03,5.33028e+01,3.27890e+01,3.35422e+01,2.15341e+01,1.20656e+01,5.63026e+00,1.12611e+01,3.57041e+00,1.28502e-03,7.05905e-02
All,2.91814e+03,1.87776e+01,1.49997e+02,1.00218e+01,2.91687e+03,4.08061e+01,2.74962e+01,1.87833e+01,1.90959e+01,1.20656e+01,6.78604e+00,-1.27018e+00,3.37941e+00,4.38490e-04,2.20287e-02
All,3.21055e+03,2.07959e+01,1.49956e+02,1.49244e+01,3.20683e+03,4.04174e+01,2.81027e+01,2.06504e+01,1.56015e+01,1.20656e+01,5.32737e+00,-3.72707e+00,2.99570e+00,1.63840e-03,8.75231e-02
All,3.49562e+03,2.25479e+01,1.50021e+02,1.99697e+01,3.50169e+03,4.15327e+01,2.89322e+01,2.25492e+01,1.45314e+01,1.20656e+01,4.76309e+00,6.06440e+00,2.39388e+00,6.76498e-04,3.69060e-02
All,3.79227e+03,2.47504e+01,1.49923e+02,2.49916e+01,3.78745e+03,4.30285e+01,2.97836e+01,2.43894e+01,1.42749e+01,1.20656e+01,4.49441e+00,-4.81451e+00,2.09045e+00,1.11077e-03,7.73153e-02
All,4.06691e+03,2.46765e+01,1.50045e+02,2.99948e+01,4.07371e+03,4.48253e+01,3.06260e+01,2.62328e+01,1.47565e+01,1.20656e+01,4.45702e+00,6.80047e+00,2.05046e+00,6.46593e-04,4.49788e-02
All,4.34865e+03,2.84780e+01,1.49981e+02,3.50103e+01,4.35435e+03,4.68153e+01,3.16540e+01,2.80399e+01,1.54164e+01,1.20656e+01,4.49702e+00,5.70308e+00,2.17145e+00,3.46546e-04,2.20420e-02
All,4.62651e+03,2.88657e+01,1.50015e+02,3.99941e+01,4.63467e+03,4.89269e+01,3.26329e+01,2.98451e+01,1.64643e+01,1.20656e+01,4.64286e+00,8.16703e+00,2.35988e+00,2.46362e-04,1.62476e-02
All,4.92790e+03,3.13201e+01,1.50022e+02,4.49615e+01,4.91362e+03,5.13983e+01,3.38000e+01,3.16414e+01,1.81332e+01,1.20656e+01,4.87650e+00,-1.42787e+01,2.81645e+00,8.32697e-04,4.44570e-02
All,5.20628e+03,3.36486e+01,1.50004e+02,5.00376e+01,5.19931e+03,5.47715e+01,3.49343e+01,3.34811e+01,2.19428e+01,1.20656e+01,5.60934e+00,-6.96517e+00,3.72951e+00,7.53751e-04,3.77767e-02
All,5.47873e+03,3.45050e+01,1.49983e+02,5.49930e+01,5.48057e+03,6.04846e+01,3.61715e+01,3.52922e+01,3.00008e+01,1.20656e+01,7.67074e+00,1.83957e+00,4.32724e+00,2.78666e-04,1.82786e-02
