Map,MeaPower,UncerMeaPower,CondTempInF,EvapTempInF,EstPower,UncerOverall,UncerInput,UncerOutput,UncerTrain,UncerDev,UncerCov,PowerDiff,Skewness,MinNormDistance,MinFDistance
All,4.95987e+03,3.05445e+01,1.30067e+02,5.50228e+01,4.95886e+03,7.45364e+01,3.11949e+01,3.11081e+01,4.17656e+01,3.07927e+01,3.03691e+01,-1.01545e+00,3.30518e+00,1.41762e-03,7.08811e-02
All,2.21531e+03,1.42598e+01,1.39985e+02,3.40314e-03,3.00327e+03,3.07258e+03,2.91598e+01,1.88402e+01,2.42019e+03,3.07927e+01,1.89241e+03,7.87959e+02,8.37809e-01,8.48268e-01,4.24134e+01
All,2.50934e+03,1.64776e+01,1.40082e+02,5.02756e+00,3.16715e+03,2.51595e+03,2.58900e+01,1.98683e+01,1.98091e+03,3.07927e+01,1.55047e+03,6.57813e+02,8.24633e-01,7.81933e-01,3.90967e+01
All,2.80071e+03,1.82013e+01,1.39965e+02,9.96799e+00,3.32606e+03,2.01554e+03,2.54148e+01,2.08652e+01,1.58598e+03,3.07927e+01,1.24300e+03,5.25345e+02,8.09021e-01,7.20885e-01,3.60442e+01
All,3.07392e+03,1.98220e+01,1.40047e+02,1.50284e+01,3.50097e+03,1.58617e+03,2.52741e+01,2.19624e+01,1.24703e+03,3.07927e+01,9.79188e+02,4.27043e+02,7.91539e-01,6.32214e-01,3.16107e+01
All,3.34365e+03,2.20115e+01,1.39897e+02,2.00095e+01,3.67332e+03,1.20837e+03,2.52752e+01,2.30436e+01,9.48870e+02,3.07927e+01,7.46776e+02,3.29675e+02,7.90145e-01,5.37577e-01,2.68788e+01
All,3.61271e+03,2.30166e+01,1.40002e+02,2.49652e+01,3.86018e+03,9.04631e+02,2.57695e+01,2.42159e+01,7.09085e+02,3.07927e+01,5.59783e+02,2.47469e+02,8.14923e-01,4.47853e-01,2.23926e+01
All,3.87485e+03,2.70722e+01,1.40046e+02,2.99992e+01,4.05752e+03,6.45788e+02,2.07024e+01,2.54538e+01,5.04832e+02,3.07927e+01,4.00203e+02,1.82670e+02,8.95094e-01,3.61083e-01,1.80541e+01
All,4.14346e+03,2.64463e+01,1.40050e+02,3.50215e+01,4.26388e+03,4.38687e+02,2.71087e+01,2.67484e+01,3.40817e+02,3.07927e+01,2.71831e+02,1.20418e+02,1.14538e+00,2.83243e-01,1.41621e+01
All,4.40222e+03,2.65499e+01,1.39945e+02,4.00083e+01,4.47758e+03,2.82144e+02,2.81762e+01,2.80889e+01,2.16239e+02,3.07927e+01,1.74112e+02,7.53566e+01,1.81119e+00,2.22550e-01,1.11275e+01
All,4.66926e+03,2.95774e+01,1.39930e+02,4.50111e+01,4.70725e+03,1.82644e+02,2.94689e+01,2.95297e+01,1.35738e+02,3.07927e+01,1.10659e+02,3.79842e+01,2.49128e+00,1.98606e-01,9.93029e+00
All,4.94308e+03,3.24220e+01,1.40069e+02,4.99648e+01,4.95260e+03,1.42759e+02,3.11071e+01,3.10689e+01,1.02797e+02,3.07927e+01,8.32580e+01,9.52596e+00,1.87528e+00,2.24535e-01,1.12268e+01
All,5.19754e+03,3.56190e+01,1.40042e+02,5.50569e+01,5.21585e+03,1.42779e+02,3.29353e+01,3.27203e+01,1.03681e+02,3.07927e+01,8.08242e+01,1.83090e+01,1.24241e+00,2.00839e-01,1.00419e+01
All,2.91814e+03,1.87776e+01,1.49997e+02,1.00218e+01,3.70601e+03,2.97955e+03,3.46486e+01,2.32487e+01,2.34110e+03,3.07927e+01,1.84236e+03,7.87862e+02,7.98928e-01,8.05817e-01,4.02908e+01
All,3.21055e+03,2.07959e+01,1.49956e+02,1.49243e+01,3.85592e+03,2.41618e+03,3.36672e+01,2.41891e+01,1.89645e+03,3.07927e+01,1.49624e+03,6.45363e+02,7.89468e-01,7.21882e-01,3.60941e+01
All,3.49562e+03,2.25479e+01,1.50021e+02,1.99697e+01,4.02354e+03,1.91808e+03,3.30150e+01,2.52407e+01,1.50330e+03,3.07927e+01,1.19015e+03,5.27921e+02,7.94165e-01,6.41049e-01,3.20525e+01
All,3.79227e+03,2.47504e+01,1.49923e+02,2.49916e+01,4.19366e+03,1.47920e+03,3.25755e+01,2.63079e+01,1.15705e+03,3.07927e+01,9.20090e+02,4.01397e+02,8.27151e-01,5.64719e-01,2.82359e+01
All,4.06691e+03,2.46765e+01,1.50045e+02,2.99948e+01,4.38296e+03,1.12338e+03,3.24077e+01,2.74954e+01,8.76182e+02,3.07927e+01,7.01092e+02,3.16048e+02,9.21100e-01,5.00777e-01,2.50388e+01
All,4.34865e+03,2.84780e+01,1.49981e+02,3.50103e+01,4.57780e+03,8.21713e+02,3.25456e+01,2.87176e+01,6.38097e+02,3.07927e+01,5.14988e+02,2.29152e+02,1.20344e+00,4.46773e-01,2.23386e+01
All,4.62651e+03,2.88657e+01,1.50015e+02,3.99941e+01,4.78847e+03,5.93819e+02,3.29122e+01,3.00392e+01,4.58031e+02,3.07927e+01,3.74025e+02,1.61961e+02,1.62017e+00,4.12633e-01,2.06316e+01
All,4.92790e+03,3.13201e+01,1.50022e+02,4.49615e+01,5.01186e+03,4.35736e+02,3.36692e+01,3.14406e+01,3.33177e+02,3.07927e+01,2.75298e+02,8.39529e+01,1.92009e+00,4.00446e-01,2.00223e+01
All,5.20628e+03,3.36486e+01,1.50004e+02,5.00376e+01,5.25532e+03,3.48848e+02,3.46908e+01,3.29679e+01,2.65404e+02,3.07927e+01,2.19127e+02,4.90441e+01,1.50233e+00,4.12201e-01,2.06100e+01
All,5.47873e+03,3.45050e+01,1.49983e+02,5.49930e+01,5.50981e+03,3.26138e+02,3.60307e+01,3.45644e+01,2.49483e+02,3.07927e+01,2.01701e+02,3.10781e+01,4.25260e-01,3.99662e-01,1.99831e+01
