Map,MeaPower,UncerMeaPower,CondTempInF,EvapTempInF,EstPower,UncerOverall,UncerInput,UncerOutput,UncerTrain,UncerDev,UncerCov,PowerDiff,Skewness,MinNormDistance,MinFDistance
All,4.95987e+03,3.05445e+01,1.30067e+02,5.50228e+01,4.96118e+03,5.46270e+01,3.10549e+01,3.15876e+01,2.82522e+01,1.22969e+01,8.51615e+00,1.30817e+00,2.84377e+00,1.06194e-03,7.08911e-02
All,2.21531e+03,1.42598e+01,1.39985e+02,3.43923e-03,2.20653e+03,5.61073e+01,2.43234e+01,1.40489e+01,4.35341e+01,1.22969e+01,1.76803e+01,-8.77593e+00,3.74291e+00,9.99314e-02,4.99658e+00
All,2.50934e+03,1.64776e+01,1.40082e+02,5.02759e+00,2.50873e+03,4.25493e+01,2.41916e+01,1.59729e+01,2.64943e+01,1.22969e+01,1.08126e+01,-6.07863e-01,4.45735e+00,1.29500e-03,8.65252e-02
All,2.80071e+03,1.82013e+01,1.39965e+02,9.96801e+00,2.79376e+03,3.92468e+01,2.41695e+01,1.77877e+01,2.05942e+01,1.22969e+01,8.02545e+00,-6.94964e+00,2.87538e+00,9.93614e-02,4.96813e+00
All,3.07392e+03,1.98220e+01,1.40047e+02,1.50284e+01,3.07768e+03,4.00524e+01,2.43890e+01,1.95954e+01,2.04157e+01,1.22969e+01,7.57463e+00,3.75277e+00,2.09838e+00,1.73503e-01,1.00286e+01
All,3.34365e+03,2.20115e+01,1.39897e+02,2.00095e+01,3.34735e+03,4.13863e+01,2.47938e+01,2.13124e+01,2.08737e+01,1.22969e+01,7.54639e+00,3.70375e+00,2.18201e+00,1.41382e-01,9.89670e+00
All,3.61271e+03,2.30166e+01,1.40002e+02,2.49652e+01,3.61312e+03,4.29075e+01,2.55862e+01,2.30045e+01,2.12219e+01,1.22969e+01,7.45684e+00,4.07339e-01,2.10482e+00,1.73959e-01,1.00348e+01
All,3.87485e+03,2.70722e+01,1.40046e+02,2.99992e+01,3.87888e+03,4.47026e+01,2.63755e+01,2.46966e+01,2.20288e+01,1.22969e+01,7.50013e+00,4.02696e+00,2.13738e+00,1.00018e-01,5.00102e+00
All,4.14346e+03,2.64463e+01,1.40050e+02,3.50215e+01,4.14171e+03,4.69033e+01,2.74392e+01,2.63700e+01,2.32508e+01,1.22969e+01,7.73413e+00,-1.75382e+00,2.03020e+00,8.29299e-04,5.40984e-02
All,4.40222e+03,2.65499e+01,1.39945e+02,4.00083e+01,4.40069e+03,4.88602e+01,2.86022e+01,2.80190e+01,2.39130e+01,1.22969e+01,7.81798e+00,-1.52919e+00,1.89310e+00,1.00169e-01,5.00862e+00
All,4.66926e+03,2.95774e+01,1.39930e+02,4.50111e+01,4.66414e+03,5.03467e+01,2.99294e+01,2.96963e+01,2.34770e+01,1.22969e+01,7.39999e+00,-5.11862e+00,1.73017e+00,1.41861e-01,9.93029e+00
All,4.94308e+03,3.24220e+01,1.40069e+02,4.99648e+01,4.93250e+03,5.23473e+01,3.15272e+01,3.14049e+01,2.37173e+01,1.22969e+01,6.80319e+00,-1.05793e+01,2.41075e+00,1.73976e-01,1.11343e+01
All,5.19754e+03,3.56190e+01,1.40042e+02,5.50569e+01,5.21049e+03,5.83653e+01,3.32015e+01,3.31749e+01,3.12842e+01,1.22969e+01,8.58335e+00,1.29469e+01,2.97282e+00,1.42265e-01,9.95839e+00
All,2.91814e+03,1.87776e+01,1.49997e+02,1.00218e+01,2.90666e+03,5.33848e+01,2.76384e+01,1.85065e+01,3.74370e+01,1.22969e+01,1.38139e+01,-1.14852e+01,3.19898e+00,1.74594e-01,9.97819e+00
All,3.21055e+03,2.07959e+01,1.49956e+02,1.49244e+01,3.20107e+03,5.04195e+01,2.80132e+01,2.03810e+01,3.25302e+01,1.22969e+01,1.15138e+01,-9.48683e+00,3.80381e+00,1.01515e-01,5.07583e+00
All,3.49562e+03,2.25479e+01,1.50021e+02,1.99697e+01,3.49777e+03,5.06856e+01,2.86679e+01,2.22701e+01,3.13962e+01,1.22969e+01,1.06905e+01,2.14582e+00,3.89565e+00,6.76498e-04,3.69060e-02
All,3.79227e+03,2.47504e+01,1.49923e+02,2.49916e+01,3.78362e+03,5.23450e+01,2.94104e+01,2.40901e+01,3.21052e+01,1.22969e+01,1.06176e+01,-8.64328e+00,3.15676e+00,9.98376e-02,4.99217e+00
All,4.06691e+03,2.46765e+01,1.50045e+02,2.99948e+01,4.06866e+03,5.53373e+01,3.02065e+01,2.59049e+01,3.46616e+01,1.22969e+01,1.12283e+01,1.74773e+00,2.38673e+00,1.74962e-01,9.99495e+00
All,4.34865e+03,2.84780e+01,1.49981e+02,3.50103e+01,4.34786e+03,5.84573e+01,3.12538e+01,2.76826e+01,3.71804e+01,1.22969e+01,1.18547e+01,-7.87393e-01,1.78351e+00,1.42579e-01,9.98054e+00
All,4.62651e+03,2.88657e+01,1.50015e+02,3.99941e+01,4.62707e+03,6.12708e+01,3.23154e+01,2.94603e+01,3.92512e+01,1.22969e+01,1.22492e+01,5.61462e-01,1.70525e+00,1.74489e-01,1.11912e+01
All,4.92790e+03,3.13201e+01,1.50022e+02,4.49615e+01,4.90606e+03,6.32728e+01,3.36301e+01,3.12366e+01,4.00287e+01,1.22969e+01,1.19675e+01,-2.18472e+01,2.55518e+00,2.00770e-01,1.00385e+01
All,5.20628e+03,3.36486e+01,1.50004e+02,5.00376e+01,5.19373e+03,6.51358e+01,3.49823e+01,3.30682e+01,4.06178e+01,1.22969e+01,1.11529e+01,-1.25503e+01,4.00767e+00,9.92481e-02,4.96241e+00
All,5.47873e+03,3.45050e+01,1.49983e+02,5.49930e+01,5.47955e+03,7.01072e+01,3.65067e+01,3.48880e+01,4.55941e+01,1.22969e+01,1.16221e+01,8.20233e-01,4.67136e+00,2.78666e-04,1.82786e-02
