Map,MeaPower,UncerMeaPower,CondTempInF,EvapTempInF,EstPower,UncerOverall,UncerInput,UncerOutput,UncerTrain,UncerDev,UncerCov,PowerDiff,Skewness,MinNormDistance,MinFDistance
All,4.95987e+03,3.05445e+01,1.30067e+02,5.50228e+01,4.95184e+03,6.75903e+01,3.04019e+01,3.18170e+01,4.77427e+01,1.08309e+01,1.53356e+01,-8.03622e+00,4.19563e+00,1.67053e-01,1.00231e+01
All,2.21531e+03,1.42598e+01,1.39985e+02,3.43923e-03,2.23909e+03,4.95967e+01,2.33383e+01,1.43868e+01,3.71371e+01,1.08309e+01,1.45501e+01,2.37829e+01,2.54289e+00,1.99700e-01,9.98499e+00
All,2.50934e+03,1.64776e+01,1.40082e+02,5.02759e+00,2.52977e+03,4.81345e+01,2.36796e+01,1.62545e+01,3.45770e+01,1.08309e+01,1.33836e+01,2.04377e+01,2.01216e+00,2.01641e-01,1.00820e+01
All,2.80071e+03,1.82013e+01,1.39965e+02,9.96801e+00,2.80744e+03,4.73456e+01,2.40477e+01,1.80386e+01,3.26479e+01,1.08309e+01,1.24391e+01,6.72557e+00,1.54741e+00,1.99302e-01,9.96511e+00
All,3.07392e+03,1.98220e+01,1.40047e+02,1.50284e+01,3.08775e+03,4.80711e+01,2.45943e+01,1.98397e+01,3.23790e+01,1.08309e+01,1.21091e+01,1.38232e+01,1.22765e+00,2.00940e-01,1.00470e+01
All,3.34365e+03,2.20115e+01,1.39897e+02,2.00095e+01,3.35605e+03,4.88429e+01,2.52263e+01,2.15636e+01,3.20743e+01,1.08309e+01,1.17563e+01,1.24007e+01,1.18809e+00,1.97934e-01,9.89670e+00
All,3.61271e+03,2.30166e+01,1.40002e+02,2.49652e+01,3.62259e+03,5.08841e+01,2.61682e+01,2.32762e+01,3.32070e+01,1.08309e+01,1.19423e+01,9.87496e+00,1.37795e+00,2.00039e-01,1.00020e+01
All,3.87485e+03,2.70722e+01,1.40046e+02,2.99992e+01,3.88980e+03,5.32125e+01,2.70130e+01,2.49931e+01,3.47776e+01,1.08309e+01,1.22647e+01,1.49447e+01,1.80526e+00,2.00925e-01,1.00463e+01
All,4.14346e+03,2.64463e+01,1.40050e+02,3.50215e+01,4.15387e+03,5.61902e+01,2.80323e+01,2.66898e+01,3.71116e+01,1.08309e+01,1.28296e+01,1.04061e+01,2.49507e+00,2.00993e-01,1.00497e+01
All,4.40222e+03,2.65499e+01,1.39945e+02,4.00083e+01,4.41288e+03,5.99789e+01,2.90651e+01,2.83540e+01,4.05293e+01,1.08309e+01,1.37404e+01,1.06591e+01,3.31013e+00,1.98901e-01,9.94506e+00
All,4.66926e+03,2.95774e+01,1.39930e+02,4.50111e+01,4.67455e+03,6.59210e+01,3.01679e+01,3.00354e+01,4.66154e+01,1.08309e+01,1.55899e+01,5.29222e+00,4.03480e+00,1.98606e-01,9.93029e+00
All,4.94308e+03,3.24220e+01,1.40069e+02,4.99648e+01,4.93852e+03,7.51778e+01,3.14511e+01,3.17314e+01,5.64349e+01,1.08309e+01,1.87998e+01,-4.55963e+00,4.31669e+00,2.17723e-01,1.12268e+01
All,5.19754e+03,3.56190e+01,1.40042e+02,5.50569e+01,5.20790e+03,8.82245e+01,3.27022e+01,3.34623e+01,7.01965e+01,1.08309e+01,2.34424e+01,1.03591e+01,4.48358e+00,2.61591e-01,1.42119e+01
All,2.91814e+03,1.87776e+01,1.49997e+02,1.00218e+01,2.94500e+03,9.28755e+01,2.81505e+01,1.89225e+01,8.00847e+01,1.08309e+01,3.07325e+01,2.68596e+01,1.02197e+00,3.99939e-01,1.99970e+01
All,3.21055e+03,2.07959e+01,1.49956e+02,1.49244e+01,3.23526e+03,9.20129e+01,2.88038e+01,2.07875e+01,7.86726e+01,1.08309e+01,2.99650e+01,2.47066e+01,8.04841e-01,3.99121e-01,1.99561e+01
All,3.49562e+03,2.25479e+01,1.50021e+02,1.99697e+01,3.53047e+03,9.28575e+01,2.96625e+01,2.26843e+01,7.88885e+01,1.08309e+01,2.97887e+01,3.48505e+01,7.09553e-01,4.00422e-01,2.00211e+01
All,3.79227e+03,2.47504e+01,1.49923e+02,2.49916e+01,3.81593e+03,9.36682e+01,3.05153e+01,2.45185e+01,7.90569e+01,1.08309e+01,2.95652e+01,2.36621e+01,7.82262e-01,3.98463e-01,1.99231e+01
All,4.06691e+03,2.46765e+01,1.50045e+02,2.99948e+01,4.10182e+03,9.66614e+01,3.13436e+01,2.63554e+01,8.14768e+01,1.08309e+01,3.01765e+01,3.49105e+01,1.03639e+00,4.00894e-01,2.00447e+01
All,4.34865e+03,2.84780e+01,1.49981e+02,3.50103e+01,4.38107e+03,9.96800e+01,3.23241e+01,2.81496e+01,8.38859e+01,1.08309e+01,3.07362e+01,3.24233e+01,1.51626e+00,3.99611e-01,1.99805e+01
All,4.62651e+03,2.88657e+01,1.50015e+02,3.99941e+01,4.65940e+03,1.04601e+02,3.32345e+01,2.99380e+01,8.83092e+01,1.08309e+01,3.20105e+01,3.28896e+01,2.13525e+00,4.00303e-01,2.00151e+01
All,4.92790e+03,3.13201e+01,1.50022e+02,4.49615e+01,4.93534e+03,1.11276e+02,3.43038e+01,3.17110e+01,9.45194e+01,1.08309e+01,3.38938e+01,7.44052e+00,2.77721e+00,4.00446e-01,2.00223e+01
All,5.20628e+03,3.36486e+01,1.50004e+02,5.00376e+01,5.21677e+03,1.20615e+02,3.53176e+01,3.35192e+01,1.03491e+02,1.08309e+01,3.67338e+01,1.04873e+01,3.33385e+00,4.08789e-01,2.06283e+01
All,5.47873e+03,3.45050e+01,1.49983e+02,5.49930e+01,5.49258e+03,1.33269e+02,3.64009e+01,3.52914e+01,1.15802e+02,1.08309e+01,4.07775e+01,1.38450e+01,3.74675e+00,4.32977e-01,2.23425e+01
